Perror,Pfailure,SNR,iterations,n,n words,rate,time per word
0.0,1.0,0.5,10.0,1536,100,1/2,0.43263848543167116
0.0,1.0,1.0,10.0,1536,100,1/2,0.4292228364944458
0.0,0.62,1.5,9.39,1536,100,1/2,0.4062125492095947
0.0,0.01,2.0,5.48,1536,100,1/2,0.24149794578552247
0.0,0.0,2.5,3.77,1536,100,1/2,0.1575115966796875
0.0,0.0,3.0,2.87,1536,100,1/2,0.12398776531219483
0.0,0.0,3.5,2.34,1536,100,1/2,0.1018703031539917
0.0,0.0,4.0,2.08,1536,100,1/2,0.094242742061615
0.0,0.0,4.5,1.84,1536,100,1/2,0.08259785890579224
